Month,Day,HI,LO,Year,"Date Time, GMT-07:00",Week Number,,,,
7,8,65.145,61.205,2013,7/8/13 15:00,5,,,,
7,8,64.888,61.205,2013,7/8/13 15:05,5,,,,
7,8,64.632,61.162,2013,7/8/13 15:10,5,,,,
7,8,64.332,61.205,2013,7/8/13 15:15,5,,,,
7,8,64.375,61.162,2013,7/8/13 15:20,5,,,,
7,8,64.117,61.075,2013,7/8/13 15:25,5,,,,
7,8,64.204,60.775,2013,7/8/13 15:30,5,,,,
7,8,64.288,60.69,2013,7/8/13 15:35,5,,,,
7,8,64.204,60.561,2013,7/8/13 15:40,5,,,,
7,8,64.375,60.474,2013,7/8/13 15:45,5,,,,
7,8,64.589,60.39,2013,7/8/13 15:50,5,,,,
7,8,64.546,60.346,2013,7/8/13 15:55,5,,,,
7,8,64.418,60.26,2013,7/8/13 16:00,5,,,,
7,8,64.375,60.174,2013,7/8/13 16:05,5,,,,
7,8,64.204,60.132,2013,7/8/13 16:10,5,,,,
7,8,64.033,60.132,2013,7/8/13 16:15,5,,,,
7,8,64.074,60.089,2013,7/8/13 16:20,5,,,,
7,8,63.862,60.089,2013,7/8/13 16:25,5,,,,
7,8,63.862,60.046,2013,7/8/13 16:30,5,,,,
7,8,63.862,60.003,2013,7/8/13 16:35,5,,,,
7,8,63.903,59.959,2013,7/8/13 16:40,5,,,,
7,8,63.862,59.873,2013,7/8/13 16:45,5,,,,
7,8,63.732,59.745,2013,7/8/13 16:50,5,,,,
7,8,63.819,59.616,2013,7/8/13 16:55,5,,,,
7,8,63.903,59.529,2013,7/8/13 17:00,5,,,,
7,8,63.819,59.445,2013,7/8/13 17:05,5,,,,
7,8,63.862,59.445,2013,7/8/13 17:10,5,,,,
7,8,63.775,59.401,2013,7/8/13 17:15,5,,,,
7,8,63.732,59.401,2013,7/8/13 17:20,5,,,,
7,8,63.732,59.315,2013,7/8/13 17:25,5,,,,
7,8,63.604,59.229,2013,7/8/13 17:30,5,,,,
7,8,63.604,59.142,2013,7/8/13 17:35,5,,,,
7,8,63.604,59.056,2013,7/8/13 17:40,5,,,,
7,8,63.219,59.014,2013,7/8/13 17:45,5,,,,
7,8,62.661,58.928,2013,7/8/13 17:50,5,,,,
7,8,62.362,58.755,2013,7/8/13 17:55,5,,,,
7,8,61.934,58.582,2013,7/8/13 18:00,5,,,,
7,8,61.677,58.325,2013,7/8/13 18:05,5,,,,
7,8,61.462,58.195,2013,7/8/13 18:10,5,,,,
7,8,61.29,58.152,2013,7/8/13 18:15,5,,,,
7,8,61.119,58.152,2013,7/8/13 18:20,5,,,,
7,8,60.948,58.109,2013,7/8/13 18:25,5,,,,
7,8,60.904,58.109,2013,7/8/13 18:30,5,,,,
7,8,60.861,58.109,2013,7/8/13 18:35,5,,,,
7,8,60.775,58.152,2013,7/8/13 18:40,5,,,,
7,8,60.861,58.152,2013,7/8/13 18:45,5,,,,
7,8,60.948,58.109,2013,7/8/13 18:50,5,,,,
7,8,60.733,58.109,2013,7/8/13 18:55,5,,,,
7,8,60.861,58.109,2013,7/8/13 19:00,5,,,,
7,8,60.904,58.066,2013,7/8/13 19:05,5,,,,
7,8,60.948,58.066,2013,7/8/13 19:10,5,,,,
7,8,60.948,58.066,2013,7/8/13 19:15,5,,,,
7,8,60.904,58.066,2013,7/8/13 19:20,5,,,,
7,8,60.775,58.066,2013,7/8/13 19:25,5,,,,
7,8,60.604,58.066,2013,7/8/13 19:30,5,,,,
7,8,60.474,58.066,2013,7/8/13 19:35,5,,,,
7,8,60.561,58.066,2013,7/8/13 19:40,5,,,,
7,8,60.517,58.109,2013,7/8/13 19:45,5,,,,
7,8,60.433,58.023,2013,7/8/13 19:50,5,,,,
7,8,60.433,57.936,2013,7/8/13 19:55,5,,,,
7,8,60.346,57.979,2013,7/8/13 20:00,5,,,,
7,8,60.346,57.979,2013,7/8/13 20:05,5,,,,
7,8,60.39,58.023,2013,7/8/13 20:10,5,,,,
7,8,60.433,58.023,2013,7/8/13 20:15,5,,,,
7,8,60.517,58.066,2013,7/8/13 20:20,5,,,,
7,8,60.517,58.066,2013,7/8/13 20:25,5,,,,
7,8,60.561,58.066,2013,7/8/13 20:30,5,,,,
7,8,60.647,58.109,2013,7/8/13 20:35,5,,,,
7,8,60.733,58.109,2013,7/8/13 20:40,5,,,,
7,8,60.775,58.152,2013,7/8/13 20:45,5,,,,
7,8,60.861,58.152,2013,7/8/13 20:50,5,,,,
7,8,60.904,58.195,2013,7/8/13 20:55,5,,,,
7,8,60.948,58.282,2013,7/8/13 21:00,5,,,,
7,8,61.075,58.325,2013,7/8/13 21:05,5,,,,
7,8,61.119,58.325,2013,7/8/13 21:10,5,,,,
7,8,61.248,58.411,2013,7/8/13 21:15,5,,,,
7,8,61.333,58.541,2013,7/8/13 21:20,5,,,,
7,8,61.376,58.626,2013,7/8/13 21:25,5,,,,
7,8,61.419,58.712,2013,7/8/13 21:30,5,,,,
7,8,61.462,58.755,2013,7/8/13 21:35,5,,,,
7,8,61.462,58.798,2013,7/8/13 21:40,5,,,,
7,8,61.462,58.885,2013,7/8/13 21:45,5,,,,
7,8,61.506,58.971,2013,7/8/13 21:50,5,,,,
7,8,61.547,59.014,2013,7/8/13 21:55,5,,,,
7,8,61.633,59.099,2013,7/8/13 22:00,5,,,,
7,8,61.633,59.185,2013,7/8/13 22:05,5,,,,
7,8,61.72,59.185,2013,7/8/13 22:10,5,,,,
7,8,61.72,59.229,2013,7/8/13 22:15,5,,,,
7,8,61.761,59.272,2013,7/8/13 22:20,5,,,,
7,8,61.804,59.229,2013,7/8/13 22:25,5,,,,
7,8,61.761,59.272,2013,7/8/13 22:30,5,,,,
7,8,61.761,59.272,2013,7/8/13 22:35,5,,,,
7,8,61.804,59.272,2013,7/8/13 22:40,5,,,,
7,8,61.804,59.315,2013,7/8/13 22:45,5,,,,
7,8,61.891,59.358,2013,7/8/13 22:50,5,,,,
7,8,61.934,59.358,2013,7/8/13 22:55,5,,,,
7,8,61.977,59.401,2013,7/8/13 23:00,5,,,,
7,8,62.019,59.401,2013,7/8/13 23:05,5,,,,
7,8,62.062,59.401,2013,7/8/13 23:10,5,,,,
7,8,62.062,59.401,2013,7/8/13 23:15,5,,,,
7,8,62.105,59.401,2013,7/8/13 23:20,5,,,,
7,8,62.148,59.486,2013,7/8/13 23:25,5,,,,
7,8,62.148,59.659,2013,7/8/13 23:30,5,,,,
7,8,62.105,59.873,2013,7/8/13 23:35,5,,,,
7,8,62.105,60.046,2013,7/8/13 23:40,5,,,,
7,8,62.062,60.132,2013,7/8/13 23:45,5,,,,
7,8,61.977,60.217,2013,7/8/13 23:50,5,,,,
7,8,61.934,60.303,2013,7/8/13 23:55,5,,,,
7,9,61.804,60.39,2013,7/9/13 0:00,5,,,,
7,9,61.72,60.433,2013,7/9/13 0:05,5,,,,
7,9,61.633,60.474,2013,7/9/13 0:10,5,,,,
7,9,61.59,60.433,2013,7/9/13 0:15,5,,,,
7,9,61.547,60.39,2013,7/9/13 0:20,5,,,,
7,9,61.506,60.346,2013,7/9/13 0:25,5,,,,
7,9,61.462,60.303,2013,7/9/13 0:30,5,,,,
7,9,61.462,60.26,2013,7/9/13 0:35,5,,,,
7,9,61.419,60.217,2013,7/9/13 0:40,5,,,,
7,9,61.419,60.217,2013,7/9/13 0:45,5,,,,
7,9,61.376,60.174,2013,7/9/13 0:50,5,,,,
7,9,61.333,60.132,2013,7/9/13 0:55,5,,,,
7,9,61.419,60.132,2013,7/9/13 1:00,5,,,,
7,9,61.376,60.132,2013,7/9/13 1:05,5,,,,
7,9,61.419,60.089,2013,7/9/13 1:10,5,,,,
7,9,61.419,60.089,2013,7/9/13 1:15,5,,,,
7,9,61.419,60.089,2013,7/9/13 1:20,5,,,,
7,9,61.419,60.132,2013,7/9/13 1:25,5,,,,
7,9,61.419,60.132,2013,7/9/13 1:30,5,,,,
7,9,61.419,60.132,2013,7/9/13 1:35,5,,,,
7,9,61.376,60.132,2013,7/9/13 1:40,5,,,,
7,9,61.419,60.174,2013,7/9/13 1:45,5,,,,
7,9,61.419,60.174,2013,7/9/13 1:50,5,,,,
7,9,61.462,60.217,2013,7/9/13 1:55,5,,,,
7,9,61.462,60.217,2013,7/9/13 2:00,5,,,,
7,9,61.506,60.217,2013,7/9/13 2:05,5,,,,
7,9,61.547,60.217,2013,7/9/13 2:10,5,,,,
7,9,61.547,60.217,2013,7/9/13 2:15,5,,,,
7,9,61.59,60.26,2013,7/9/13 2:20,5,,,,
7,9,61.633,60.26,2013,7/9/13 2:25,5,,,,
7,9,61.633,60.26,2013,7/9/13 2:30,5,,,,
7,9,61.633,60.26,2013,7/9/13 2:35,5,,,,
7,9,61.677,60.303,2013,7/9/13 2:40,5,,,,
7,9,61.72,60.303,2013,7/9/13 2:45,5,,,,
7,9,61.761,60.346,2013,7/9/13 2:50,5,,,,
7,9,61.804,60.346,2013,7/9/13 2:55,5,,,,
7,9,61.804,60.346,2013,7/9/13 3:00,5,,,,
7,9,61.804,60.346,2013,7/9/13 3:05,5,,,,
7,9,61.804,60.39,2013,7/9/13 3:10,5,,,,
7,9,61.848,60.39,2013,7/9/13 3:15,5,,,,
7,9,61.848,60.433,2013,7/9/13 3:20,5,,,,
7,9,61.891,60.433,2013,7/9/13 3:25,5,,,,
7,9,61.891,60.433,2013,7/9/13 3:30,5,,,,
7,9,61.891,60.433,2013,7/9/13 3:35,5,,,,
7,9,61.891,60.433,2013,7/9/13 3:40,5,,,,
7,9,61.848,60.433,2013,7/9/13 3:45,5,,,,
7,9,61.761,60.433,2013,7/9/13 3:50,5,,,,
7,9,61.677,60.433,2013,7/9/13 3:55,5,,,,
7,9,61.633,60.433,2013,7/9/13 4:00,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:05,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:10,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:15,5,,,,
7,9,61.547,60.39,2013,7/9/13 4:20,5,,,,
7,9,61.506,60.39,2013,7/9/13 4:25,5,,,,
7,9,61.506,60.39,2013,7/9/13 4:30,5,,,,
7,9,61.547,60.39,2013,7/9/13 4:35,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:40,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:45,5,,,,
7,9,61.547,60.433,2013,7/9/13 4:50,5,,,,
7,9,61.506,60.433,2013,7/9/13 4:55,5,,,,
7,9,61.506,60.433,2013,7/9/13 5:00,5,,,,
7,9,61.547,60.39,2013,7/9/13 5:05,5,,,,
7,9,61.547,60.346,2013,7/9/13 5:10,5,,,,
7,9,61.506,60.303,2013,7/9/13 5:15,5,,,,
7,9,61.506,60.26,2013,7/9/13 5:20,5,,,,
7,9,61.506,60.217,2013,7/9/13 5:25,5,,,,
7,9,61.547,60.174,2013,7/9/13 5:30,5,,,,
7,9,61.547,60.132,2013,7/9/13 5:35,5,,,,
7,9,61.547,60.089,2013,7/9/13 5:40,5,,,,
7,9,61.547,60.046,2013,7/9/13 5:45,5,,,,
7,9,61.547,60.003,2013,7/9/13 5:50,5,,,,
7,9,61.547,59.959,2013,7/9/13 5:55,5,,,,
7,9,61.547,59.959,2013,7/9/13 6:00,5,,,,
7,9,61.547,59.959,2013,7/9/13 6:05,5,,,,
7,9,61.547,59.916,2013,7/9/13 6:10,5,,,,
7,9,61.547,59.916,2013,7/9/13 6:15,5,,,,
7,9,61.59,59.916,2013,7/9/13 6:20,5,,,,
7,9,61.59,59.916,2013,7/9/13 6:25,5,,,,
7,9,61.59,59.916,2013,7/9/13 6:30,5,,,,
7,9,61.633,59.916,2013,7/9/13 6:35,5,,,,
7,9,61.633,59.916,2013,7/9/13 6:40,5,,,,
7,9,61.677,59.916,2013,7/9/13 6:45,5,,,,
7,9,61.72,59.916,2013,7/9/13 6:50,5,,,,
7,9,61.72,59.916,2013,7/9/13 6:55,5,,,,
7,9,61.72,59.916,2013,7/9/13 7:00,5,,,,
7,9,61.761,59.916,2013,7/9/13 7:05,5,,,,
7,9,61.804,59.959,2013,7/9/13 7:10,5,,,,
7,9,61.804,59.959,2013,7/9/13 7:15,5,,,,
7,9,61.848,59.959,2013,7/9/13 7:20,5,,,,
7,9,61.891,59.959,2013,7/9/13 7:25,5,,,,
7,9,61.934,59.959,2013,7/9/13 7:30,5,,,,
7,9,61.977,60.003,2013,7/9/13 7:35,5,,,,
7,9,61.977,60.003,2013,7/9/13 7:40,5,,,,
7,9,62.062,60.003,2013,7/9/13 7:45,5,,,,
7,9,62.062,60.046,2013,7/9/13 7:50,5,,,,
7,9,62.148,60.089,2013,7/9/13 7:55,5,,,,
7,9,62.191,60.089,2013,7/9/13 8:00,5,,,,
7,9,62.319,60.132,2013,7/9/13 8:05,5,,,,
7,9,62.447,60.132,2013,7/9/13 8:10,5,,,,
7,9,62.577,60.174,2013,7/9/13 8:15,5,,,,
7,9,62.791,60.217,2013,7/9/13 8:20,5,,,,
7,9,62.962,60.303,2013,7/9/13 8:25,5,,,,
7,9,63.133,60.303,2013,7/9/13 8:30,5,,,,
7,9,63.304,60.346,2013,7/9/13 8:35,5,,,,
7,9,63.475,60.433,2013,7/9/13 8:40,5,,,,
7,9,63.689,60.474,2013,7/9/13 8:45,5,,,,
7,9,63.862,60.561,2013,7/9/13 8:50,5,,,,
7,9,64.117,60.647,2013,7/9/13 8:55,5,,,,
7,9,64.546,60.775,2013,7/9/13 9:00,5,,,,
7,9,64.845,60.948,2013,7/9/13 9:05,5,,,,
7,9,65.145,61.162,2013,7/9/13 9:10,5,,,,
7,9,65.444,61.419,2013,7/9/13 9:15,5,,,,
7,9,65.658,61.633,2013,7/9/13 9:20,5,,,,
7,9,65.959,61.891,2013,7/9/13 9:25,5,,,,
7,9,66.173,62.062,2013,7/9/13 9:30,5,,,,
7,9,66.515,62.319,2013,7/9/13 9:35,5,,,,
7,9,66.857,62.62,2013,7/9/13 9:40,5,,,,
7,9,67.456,62.919,2013,7/9/13 9:45,5,,,,
7,9,68.099,63.176,2013,7/9/13 9:50,5,,,,
7,9,68.742,63.433,2013,7/9/13 9:55,5,,,,
7,9,69.343,63.648,2013,7/9/13 10:00,5,,,,
7,9,69.771,63.99,2013,7/9/13 10:05,5,,,,
7,9,70.459,64.332,2013,7/9/13 10:10,5,,,,
7,9,71.49,64.632,2013,7/9/13 10:15,5,,,,
7,9,72.264,64.931,2013,7/9/13 10:20,5,,,,
7,9,73.04,65.145,2013,7/9/13 10:25,5,,,,
7,9,73.602,65.359,2013,7/9/13 10:30,5,,,,
7,9,74.25,65.615,2013,7/9/13 10:35,5,,,,
7,9,74.554,65.916,2013,7/9/13 10:40,5,,,,
7,9,74.683,66.173,2013,7/9/13 10:45,5,,,,
7,9,75.333,66.558,2013,7/9/13 10:50,5,,,,
7,9,75.767,67.028,2013,7/9/13 10:55,5,,,,
7,9,76.246,67.456,2013,7/9/13 11:00,5,,,,
7,9,76.899,67.842,2013,7/9/13 11:05,5,,,,
7,9,77.072,68.013,2013,7/9/13 11:10,5,,,,
7,9,77.072,68.4,2013,7/9/13 11:15,5,,,,
7,9,77.117,68.913,2013,7/9/13 11:20,5,,,,
7,9,77.292,69.427,2013,7/9/13 11:25,5,,,,
7,9,77.509,69.858,2013,7/9/13 11:30,5,,,,
7,9,77.859,70.243,2013,7/9/13 11:35,5,,,,
7,9,78.165,70.372,2013,7/9/13 11:40,5,,,,
7,9,78.427,70.372,2013,7/9/13 11:45,5,,,,
7,9,77.902,70.286,2013,7/9/13 11:50,5,,,,
7,9,77.77,70.372,2013,7/9/13 11:55,5,,,,
7,9,77.684,70.502,2013,7/9/13 12:00,5,,,,
7,9,78.033,70.587,2013,7/9/13 12:05,5,,,,
7,9,78.427,70.759,2013,7/9/13 12:10,5,,,,
7,9,78.645,71.103,2013,7/9/13 12:15,5,,,,
7,9,79.041,71.103,2013,7/9/13 12:20,5,,,,
7,9,79.261,71.146,2013,7/9/13 12:25,5,,,,
7,9,79.304,71.017,2013,7/9/13 12:30,5,,,,
7,9,79.7,70.887,2013,7/9/13 12:35,5,,,,
7,9,80.096,70.543,2013,7/9/13 12:40,5,,,,
7,9,80.184,70.115,2013,7/9/13 12:45,5,,,,
7,9,80.492,69.985,2013,7/9/13 12:50,5,,,,
7,9,80.89,69.771,2013,7/9/13 12:55,5,,,,
7,9,80.845,69.685,2013,7/9/13 13:00,5,,,,
7,9,80.404,69.6,2013,7/9/13 13:05,5,,,,
7,9,80.139,69.471,2013,7/9/13 13:10,5,,,,
7,9,80.008,69.256,2013,7/9/13 13:15,5,,,,
7,9,80.404,69.129,2013,7/9/13 13:20,5,,,,
7,9,80.625,68.828,2013,7/9/13 13:25,5,,,,
7,9,80.978,68.698,2013,7/9/13 13:30,5,,,,
7,9,80.668,68.657,2013,7/9/13 13:35,5,,,,
7,9,81.111,68.313,2013,7/9/13 13:40,5,,,,
7,9,81.333,68.313,2013,7/9/13 13:45,5,,,,
7,9,86.029,68.056,2013,7/9/13 13:50,5,,,,
7,9,85.894,67.928,2013,7/9/13 13:55,5,,,,
7,9,83.109,68.013,2013,7/9/13 14:00,5,,,,
7,9,81.199,67.842,2013,7/9/13 14:05,5,,,,
7,9,79.084,67.456,2013,7/9/13 14:10,5,,,,
7,9,78.033,67.329,2013,7/9/13 14:15,5,,,,
7,9,77.727,67.199,2013,7/9/13 14:20,5,,,,
7,9,77.77,67.158,2013,7/9/13 14:25,5,,,,
7,9,77.727,66.985,2013,7/9/13 14:30,5,,,,
7,9,77.815,66.772,2013,7/9/13 14:35,5,,,,
7,9,77.464,66.772,2013,7/9/13 14:40,5,,,,
7,9,76.507,66.772,2013,7/9/13 14:45,5,,,,
7,9,75.724,66.087,2013,7/9/13 14:50,5,,,,
7,9,74.381,65.359,2013,7/9/13 14:55,5,,,,
7,9,73.429,64.76,2013,7/9/13 15:00,5,,,,
7,9,72.567,64.033,2013,7/9/13 15:05,5,,,,
7,9,71.791,63.732,2013,7/9/13 15:10,5,,,,
7,9,71.103,63.39,2013,7/9/13 15:15,5,,,,
7,9,70.846,63.262,2013,7/9/13 15:20,5,,,,
7,9,70.502,63.133,2013,7/9/13 15:25,5,,,,
7,9,70.201,62.875,2013,7/9/13 15:30,5,,,,
7,9,69.858,62.661,2013,7/9/13 15:35,5,,,,
7,9,69.514,62.704,2013,7/9/13 15:40,5,,,,
7,9,69.256,62.49,2013,7/9/13 15:45,5,,,,
7,9,68.999,62.148,2013,7/9/13 15:50,5,,,,
7,9,68.614,62.062,2013,7/9/13 15:55,5,,,,
7,9,68.227,62.105,2013,7/9/13 16:00,5,,,,
7,9,67.798,61.934,2013,7/9/13 16:05,5,,,,
7,9,67.5,61.977,2013,7/9/13 16:10,5,,,,
7,9,67.372,62.019,2013,7/9/13 16:15,5,,,,
7,9,67.285,62.148,2013,7/9/13 16:20,5,,,,
7,9,67.285,62.233,2013,7/9/13 16:25,5,,,,
7,9,67.242,62.276,2013,7/9/13 16:30,5,,,,
7,9,67.285,62.148,2013,7/9/13 16:35,5,,,,
7,9,66.857,62.062,2013,7/9/13 16:40,5,,,,
7,9,66.344,62.019,2013,7/9/13 16:45,5,,,,
7,9,66.043,62.019,2013,7/9/13 16:50,5,,,,
7,9,65.53,61.934,2013,7/9/13 16:55,5,,,,
7,9,65.23,61.891,2013,7/9/13 17:00,5,,,,
7,9,65.059,61.804,2013,7/9/13 17:05,5,,,,
7,9,64.974,61.72,2013,7/9/13 17:10,5,,,,
7,9,65.059,61.677,2013,7/9/13 17:15,5,,,,
7,9,64.888,61.59,2013,7/9/13 17:20,5,,,,
7,9,64.803,61.506,2013,7/9/13 17:25,5,,,,
7,9,64.76,61.506,2013,7/9/13 17:30,5,,,,
7,9,64.717,61.506,2013,7/9/13 17:35,5,,,,
7,9,64.717,61.547,2013,7/9/13 17:40,5,,,,
7,9,64.717,61.59,2013,7/9/13 17:45,5,,,,
7,9,64.717,61.59,2013,7/9/13 17:50,5,,,,
7,9,64.717,61.677,2013,7/9/13 17:55,5,,,,
7,9,64.803,61.804,2013,7/9/13 18:00,5,,,,
7,9,64.803,61.977,2013,7/9/13 18:05,5,,,,
7,9,64.803,62.062,2013,7/9/13 18:10,5,,,,
7,9,64.76,62.105,2013,7/9/13 18:15,5,,,,
7,9,64.589,62.148,2013,7/9/13 18:20,5,,,,
7,9,64.546,62.191,2013,7/9/13 18:25,5,,,,
7,9,64.459,62.233,2013,7/9/13 18:30,5,,,,
7,9,64.459,62.276,2013,7/9/13 18:35,5,,,,
7,9,64.503,62.319,2013,7/9/13 18:40,5,,,,
7,9,64.503,62.362,2013,7/9/13 18:45,5,,,,
7,9,64.546,62.362,2013,7/9/13 18:50,5,,,,
7,9,64.589,62.362,2013,7/9/13 18:55,5,,,,
7,9,64.546,62.362,2013,7/9/13 19:00,5,,,,
7,9,64.546,62.447,2013,7/9/13 19:05,5,,,,
7,9,64.546,62.49,2013,7/9/13 19:10,5,,,,
7,9,64.459,62.62,2013,7/9/13 19:15,5,,,,
7,9,64.375,62.875,2013,7/9/13 19:20,5,,,,
7,9,64.375,62.919,2013,7/9/13 19:25,5,,,,
7,9,64.332,62.834,2013,7/9/13 19:30,5,,,,
7,9,64.247,62.834,2013,7/9/13 19:35,5,,,,
7,9,64.247,62.875,2013,7/9/13 19:40,5,,,,
7,9,64.288,62.834,2013,7/9/13 19:45,5,,,,
7,9,64.288,62.791,2013,7/9/13 19:50,5,,,,
7,9,64.332,62.748,2013,7/9/13 19:55,5,,,,
7,9,64.375,62.704,2013,7/9/13 20:00,5,,,,
7,9,64.418,62.661,2013,7/9/13 20:05,5,,,,
7,9,64.459,62.661,2013,7/9/13 20:10,5,,,,
7,9,64.459,62.661,2013,7/9/13 20:15,5,,,,
7,9,64.546,62.661,2013,7/9/13 20:20,5,,,,
7,9,64.589,62.661,2013,7/9/13 20:25,5,,,,
7,9,64.632,62.661,2013,7/9/13 20:30,5,,,,
7,9,64.632,62.661,2013,7/9/13 20:35,5,,,,
7,9,64.632,62.661,2013,7/9/13 20:40,5,,,,
7,9,64.632,62.661,2013,7/9/13 20:45,5,,,,
7,9,64.674,62.661,2013,7/9/13 20:50,5,,,,
7,9,64.717,62.704,2013,7/9/13 20:55,5,,,,
7,9,64.717,62.704,2013,7/9/13 21:00,5,,,,
7,9,64.76,62.704,2013,7/9/13 21:05,5,,,,
7,9,64.76,62.748,2013,7/9/13 21:10,5,,,,
7,9,64.803,62.748,2013,7/9/13 21:15,5,,,,
7,9,64.803,62.704,2013,7/9/13 21:20,5,,,,
7,9,64.845,62.704,2013,7/9/13 21:25,5,,,,
7,9,64.845,62.704,2013,7/9/13 21:30,5,,,,
7,9,64.888,62.661,2013,7/9/13 21:35,5,,,,
7,9,64.888,62.661,2013,7/9/13 21:40,5,,,,
7,9,64.888,62.62,2013,7/9/13 21:45,5,,,,
7,9,64.888,62.62,2013,7/9/13 21:50,5,,,,
7,9,64.888,62.62,2013,7/9/13 21:55,5,,,,
7,9,64.888,62.62,2013,7/9/13 22:00,5,,,,
7,9,64.888,62.62,2013,7/9/13 22:05,5,,,,
7,9,64.888,62.62,2013,7/9/13 22:10,5,,,,
7,9,64.888,62.577,2013,7/9/13 22:15,5,,,,
7,9,64.931,62.577,2013,7/9/13 22:20,5,,,,
7,9,64.931,62.577,2013,7/9/13 22:25,5,,,,
7,9,64.931,62.577,2013,7/9/13 22:30,5,,,,
7,9,64.931,62.533,2013,7/9/13 22:35,5,,,,
7,9,64.931,62.748,2013,7/9/13 22:40,5,,,,
7,9,64.931,62.791,2013,7/9/13 22:45,5,,,,
7,9,64.931,62.791,2013,7/9/13 22:50,5,,,,
7,9,64.974,62.748,2013,7/9/13 22:55,5,,,,
7,9,64.974,62.704,2013,7/9/13 23:00,5,,,,
7,9,64.974,62.704,2013,7/9/13 23:05,5,,,,
7,9,64.888,62.704,2013,7/9/13 23:10,5,,,,
7,9,64.803,62.704,2013,7/9/13 23:15,5,,,,
7,9,64.76,62.748,2013,7/9/13 23:20,5,,,,
7,9,64.717,62.834,2013,7/9/13 23:25,5,,,,
7,9,64.717,62.834,2013,7/9/13 23:30,5,,,,
7,9,64.674,62.834,2013,7/9/13 23:35,5,,,,
7,9,64.674,62.875,2013,7/9/13 23:40,5,,,,
7,9,64.632,62.834,2013,7/9/13 23:45,5,,,,
7,9,64.632,62.834,2013,7/9/13 23:50,5,,,,
7,9,64.589,62.791,2013,7/9/13 23:55,5,,,,
7,10,64.546,62.791,2013,7/10/13 0:00,5,,,,
7,10,64.546,62.791,2013,7/10/13 0:05,5,,,,
7,10,64.503,62.791,2013,7/10/13 0:10,5,,,,
7,10,64.503,62.791,2013,7/10/13 0:15,5,,,,
7,10,64.503,62.791,2013,7/10/13 0:20,5,,,,
7,10,64.503,62.748,2013,7/10/13 0:25,5,,,,
7,10,64.459,62.748,2013,7/10/13 0:30,5,,,,
7,10,64.459,62.748,2013,7/10/13 0:35,5,,,,
7,10,64.459,62.748,2013,7/10/13 0:40,5,,,,
7,10,64.418,62.704,2013,7/10/13 0:45,5,,,,
7,10,64.459,62.661,2013,7/10/13 0:50,5,,,,
7,10,64.418,62.62,2013,7/10/13 0:55,5,,,,
7,10,64.418,62.62,2013,7/10/13 1:00,5,,,,
7,10,64.418,62.49,2013,7/10/13 1:05,5,,,,
7,10,64.418,62.319,2013,7/10/13 1:10,5,,,,
7,10,64.418,62.276,2013,7/10/13 1:15,5,,,,
7,10,64.418,62.276,2013,7/10/13 1:20,5,,,,
7,10,64.418,62.276,2013,7/10/13 1:25,5,,,,
7,10,64.418,62.105,2013,7/10/13 1:30,5,,,,
7,10,64.375,61.977,2013,7/10/13 1:35,5,,,,
7,10,64.332,61.848,2013,7/10/13 1:40,5,,,,
7,10,64.288,61.848,2013,7/10/13 1:45,5,,,,
7,10,64.204,61.848,2013,7/10/13 1:50,5,,,,
7,10,64.117,61.848,2013,7/10/13 1:55,5,,,,
7,10,64.033,61.848,2013,7/10/13 2:00,5,,,,
7,10,63.946,61.848,2013,7/10/13 2:05,5,,,,
7,10,63.819,61.848,2013,7/10/13 2:10,5,,,,
7,10,63.775,61.804,2013,7/10/13 2:15,5,,,,
7,10,63.689,61.804,2013,7/10/13 2:20,5,,,,
7,10,63.648,61.804,2013,7/10/13 2:25,5,,,,
7,10,63.561,61.761,2013,7/10/13 2:30,5,,,,
7,10,63.518,61.761,2013,7/10/13 2:35,5,,,,
7,10,63.39,61.72,2013,7/10/13 2:40,5,,,,
7,10,63.262,61.72,2013,7/10/13 2:45,5,,,,
7,10,63.09,61.761,2013,7/10/13 2:50,5,,,,
7,10,63.048,61.761,2013,7/10/13 2:55,5,,,,
7,10,63.005,61.804,2013,7/10/13 3:00,5,,,,
7,10,62.875,61.804,2013,7/10/13 3:05,5,,,,
7,10,62.834,61.804,2013,7/10/13 3:10,5,,,,
7,10,62.791,61.761,2013,7/10/13 3:15,5,,,,
7,10,62.791,61.761,2013,7/10/13 3:20,5,,,,
7,10,62.748,61.761,2013,7/10/13 3:25,5,,,,
7,10,62.704,61.677,2013,7/10/13 3:30,5,,,,
7,10,62.661,61.633,2013,7/10/13 3:35,5,,,,
7,10,62.661,61.547,2013,7/10/13 3:40,5,,,,
7,10,62.704,61.462,2013,7/10/13 3:45,5,,,,
7,10,62.447,61.376,2013,7/10/13 3:50,5,,,,
7,10,62.319,61.376,2013,7/10/13 3:55,5,,,,
7,10,62.233,61.376,2013,7/10/13 4:00,5,,,,
7,10,62.148,61.419,2013,7/10/13 4:05,5,,,,
7,10,62.105,61.419,2013,7/10/13 4:10,5,,,,
7,10,62.019,61.376,2013,7/10/13 4:15,5,,,,
7,10,62.019,61.29,2013,7/10/13 4:20,5,,,,
7,10,61.934,61.205,2013,7/10/13 4:25,5,,,,
